ID,Source Server,Batch GUID,ROOTGUID,OrderId,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,SetPoint Float,Actual Value Float,FormulaCategoryName,sp_prot
513,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,6000,Molasses,100085,30,30.00771,FeedMill_Roller,NULL
514,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,6000,Palm Oil,100284,34.2,34.25071,FeedMill_Roller,100
515,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,12000,PMX 100366 Layer Mash,100366,45,45.27,FeedMill_Roller,204
516,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,6000,Prebotic(Celmanax dry),100466,1.2,1.26,FeedMill_Roller,203
517,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,6000,SOYA BEAN 100359,100359,840.6,844.2,FeedMill_Roller,202
518,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,12000,Soya Oil,100024,55.71,55.75916,FeedMill_Roller,100
519,Server1,BD80BB04-72ED-4B2B-97B3-2D58F644A846,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-29 12:22:53.000,2025-03-29 13:22:17.797,2025-03-29 19:06:10.763,6000,Wheat Bran,200223,35.472,37.70007,FeedMill_Roller,201
520,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,Availa Cr1000 Zinpro USA,100607,0.9,1.05,FeedMill_Hammer,203
521,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,BARLEY,100334,225,220,FeedMill_Hammer,202
522,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,12000,Bran Pellets,200321,700,699.3,FeedMill_Hammer,202
523,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,corn screening,100583,210,208.3,FeedMill_Hammer,202
524,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,DDGS,100427,195,193.9,FeedMill_Hammer,202
525,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,Limestone,100048,63.9,64.70004,FeedMill_Hammer,202
526,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,12000,Molasses,100085,120,120.0308,FeedMill_Hammer,NULL
527,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,PMX 100331 Ruminant,100331,9,8.849998,FeedMill_Hammer,204
528,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,RAPSEED,100081,209.4,207.2,FeedMill_Hammer,202
529,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,RICE HUSK,100317,600,598.2,FeedMill_Hammer,201
530,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,SALT.,100051,28.8,28.89,FeedMill_Hammer,204
531,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,Sodium Bicarbonate,100052,6,5.869999,FeedMill_Hammer,203
532,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,12000,Water,1001,45,39.75438,FeedMill_Hammer,100
533,Server1,1631C1E9-2722-4B07-87BF-2DEEAF07F40A,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 7,FM Ruminant 13%,2025-03-28 12:01:26.857,2025-03-28 14:01:02.980,2025-03-28 14:02:07.957,6000,Wheat Bran,200223,632.9,641.2,FeedMill_Hammer,201
534,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,6000,CORN,100038,1860,1860.9,FeedMill_Hammer,201
535,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,12000,MCP,2001445,12.405,12.3,FeedMill_Hammer,204
536,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,12000,METH,1004,12,12.00378,FeedMill_Hammer,100
537,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,6000,PMX 100392  Broiler Fin HP,100392,60,60.07999,FeedMill_Hammer,204
538,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,12000,Recycle Broiler feed,200000,60,60,FeedMill_Hammer,202
539,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,12000,SALT.,100051,6,6.039999,FeedMill_Hammer,204
540,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,6000,Sodium Bicarbonate,100052,6.303,6.259999,FeedMill_Hammer,203
541,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,6000,SOYA BEAN 100359,100359,900,901.6,FeedMill_Hammer,202
542,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,12000,Soya Oil,100024,50,50.04362,FeedMill_Hammer,100
543,Server1,E5515652-6AC0-4170-8C9A-2E42266A85F1,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker - 3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 06:17:38.653,2025-03-29 07:44:24.457,2025-03-29 07:45:23.257,12000,Water,1001,45,39.20195,FeedMill_Hammer,100
544,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,6000,CORN,100038,1671.6,1677.6,FeedMill_Roller,201
545,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,Limestone,100048,91.689,92.5,FeedMill_Roller,202
546,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,6000,MARBLE Chips,100341,170.28,169.7,FeedMill_Roller,201
547,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,MCP,2001445,19.032,19.07,FeedMill_Roller,204
548,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,METH,1004,5.2164,5.216301,FeedMill_Roller,100
549,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,Molasses,100085,30,30.01337,FeedMill_Roller,NULL
550,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,Palm Oil,100284,34.2,34.365,FeedMill_Roller,100
551,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,PMX 100366 Layer Mash,100366,45,45.05,FeedMill_Roller,204
552,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,6000,Prebotic(Celmanax dry),100466,1.2,1.15,FeedMill_Roller,203
553,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,6000,SOYA BEAN 100359,100359,840.6,839.2,FeedMill_Roller,202
554,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,12000,Soya Oil,100024,55.71,55.7603,FeedMill_Roller,100
555,Server1,05380E30-7073-433C-B09E-2F005DECED37,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 2,FM Layer Peak Mash,2025-03-28 17:13:27.243,2025-03-28 18:09:22.350,2025-03-28 18:10:13.210,6000,Wheat Bran,200223,35.472,35.90002,FeedMill_Roller,201
556,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,CORN,100038,1860,1859.7,FeedMill_Hammer,201
557,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,MCP,2001445,12.405,12.4,FeedMill_Hammer,204
558,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,12000,METH,1004,12,12.02473,FeedMill_Hammer,100
559,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,PMX 100392  Broiler Fin HP,100392,60,59.98,FeedMill_Hammer,204
560,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,Recycle Broiler feed,200000,60,60,FeedMill_Hammer,202
561,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,SALT.,100051,6,6.079999,FeedMill_Hammer,204
562,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,Sodium Bicarbonate,100052,6.303,6.229999,FeedMill_Hammer,203
563,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,6000,SOYA BEAN 100359,100359,900,902.2,FeedMill_Hammer,202
564,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,12000,Soya Oil,100024,50,50.0457,FeedMill_Hammer,100
565,Server1,BA8AB8E4-3356-493D-A75D-2FA2E4EEE7D0,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 2,FM Meat Maker3 CR  New,2025-03-29 08:34:14.610,2025-03-29 09:41:01.920,2025-03-29 19:03:28.683,12000,Water,1001,45,39.15173,FeedMill_Hammer,100
566,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,BRAN,200223,20.292,20.90002,FeedMill_Hammer,201
567,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,CORN,100038,1860,1862.8,FeedMill_Hammer,201
568,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,MCP,2001445,12.405,12.46,FeedMill_Hammer,204
569,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,6000,METH,1004,12,12.00378,FeedMill_Hammer,100
570,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,PMX 100392  Broiler Fin HP,100392,60,60.11,FeedMill_Hammer,204
571,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,SALT.,100051,6,6.029999,FeedMill_Hammer,204
572,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,Sodium Bicarbonate,100052,6.303,6.309999,FeedMill_Hammer,203
573,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,3000,SOYA BEAN 100359,100359,900,900.5001,FeedMill_Hammer,202
574,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,6000,Soya Oil,100024,30,32.46794,FeedMill_Hammer,100
575,Server1,45BC78ED-1529-45D3-B470-2FA5F1E80E7D,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 1,FM Meat Maker3 New,2024-11-25 16:42:20.503,2024-11-25 17:35:37.027,2024-11-25 18:45:12.527,9000,Water,1001,30,43.75694,FeedMill_Hammer,100
576,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,CORN,100038,1671.6,1671,FeedMill_Roller,201
577,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,Limestone,100048,91.689,100.3,FeedMill_Roller,202
578,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,MARBLE Chips,100341,170.28,167.2,FeedMill_Roller,201
579,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,MCP,2001445,19.032,19.06,FeedMill_Roller,204
580,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,12000,METH,1004,5.2164,5.216301,FeedMill_Roller,100
581,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,12000,Molasses,100085,30,30.1703,FeedMill_Roller,NULL
582,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,12000,Palm Oil,100284,34.2,34.4112,FeedMill_Roller,100
583,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,12000,PMX 100366 Layer Mash,100366,45,44.87999,FeedMill_Roller,204
584,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,Prebotic(Celmanax dry),100466,1.2,1.1,FeedMill_Roller,203
585,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,SOYA BEAN 100359,100359,840.6,840.4,FeedMill_Roller,202
586,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,12000,Soya Oil,100024,55.71,55.75726,FeedMill_Roller,100
587,Server1,D30CE52C-30A7-4F24-8E4A-342028D1EF91,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 5,FM Layer Peak Mash,2025-03-28 17:13:39.813,2025-03-28 18:31:37.020,2025-03-28 18:34:56.073,6000,Wheat Bran,200223,35.472,35.5,FeedMill_Roller,201
588,Server1,5FEC850F-DCBE-4CF4-8F0F-348A4F0A2530,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 01,FM Meat Maker3 CR  New,2025-03-28 09:54:15.460,2025-03-28 10:35:13.943,2025-03-28 10:36:29.943,6000,CORN,100038,1860,1856.8,FeedMill_Hammer,201
589,Server1,5FEC850F-DCBE-4CF4-8F0F-348A4F0A2530,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 01,FM Meat Maker3 CR  New,2025-03-28 09:54:15.460,2025-03-28 10:35:13.943,2025-03-28 10:36:29.943,6000,MCP,2001445,12.405,12.4,FeedMill_Hammer,204
590,Server1,5FEC850F-DCBE-4CF4-8F0F-348A4F0A2530,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 01,FM Meat Maker3 CR  New,2025-03-28 09:54:15.460,2025-03-28 10:35:13.943,2025-03-28 10:36:29.943,12000,METH,1004,12,12.00378,FeedMill_Hammer,100
