Source Server,Batch GUID,ROOTGUID,OrderID,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,sp_prot,SetPoint Float,Actual Value Float,FormulaCategoryName
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Maize,100,100.0,2688.75,2691.117,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Methionine,12,100.0,13.95,14.03356,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Monocalcium Phos,204,100.0,42.03,42.24537,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,NOVELA ECL,6,100.0,0.45,1.08941,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Provi Oxi Stop,21,100.0,0.45,1.231192,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Rovabio P10,176,100.0,2.25,3.645834,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Sacox (500g),91,100.0,2.25,3.298611,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Salt,202,100.0,12.105,13.02083,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,SOLIS,124,100.0,6.75,7.161458,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,SOUDIOM Bicarbon,35,100.0,9.81,9.982635,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,SOYA-,105,100.0,1755.0,1754.861,Production Recipes
